,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
223510,143413.0,2.15620493786559,-0.74042055349504,-1.46058651602918,-0.895058590286494,-0.323388439007261,-0.127560408996526,-1.01344655057747,0.0599407868907587,-0.131995262721399,0.243635992721431,0.498623752317273,-0.3688783159452,0.301949801827379,-1.97313740843583,-0.252013972435083,2.09867385842572,0.806603238171836,0.283591050384094,0.805135014679165,0.0730683505603315,0.230526870047448,0.735879113207154,-0.0302231805576154,-1.19352851214146,-0.0572735988646499,-0.0387631926275384,0.0270649448204594,-0.0321305656769895,19.95,0
182276,125331.0,2.19914034465389,-0.511183061175135,-1.99372248840236,-0.732003612305202,-0.114210771834768,-1.16925144707512,-0.226352635096739,-0.28441821626918,-0.403917920575539,0.305393105877495,-0.545818335058744,-1.18873733878763,-0.845340845066516,-1.10091351915792,-0.0467871048116066,1.10245007798315,1.3532780397746,-1.17241203252378,0.674559093980695,-0.016903066353025,-0.052319287687161,-0.207019219881645,0.202092864171961,0.613167848717156,-0.0208323578656255,-0.310033557889014,-0.0383807495579319,-0.02922131398679,25.0,0
27967,34788.0,1.02892365219058,0.401267465268891,0.120270992245589,2.48588765659678,0.003738104050245,-0.628603412383548,0.498093948720267,-0.110927552393383,-1.18705167833497,0.900420493358081,1.17949786774706,0.11009979020514,-1.13658790623494,0.942486824925728,-0.390788594383026,0.522535286677606,-0.594929218240313,0.0647547324933314,-0.690894710085492,-0.0744621690603701,0.0832359175617278,-0.0337141338007921,-0.144472952138935,0.523678186327316,0.612253896680477,0.0335652427486223,-0.0637514438716001,0.0127540323063945,76.83,0
255313,157163.0,2.01104408317429,-0.240698812682206,-1.0457112349577,0.341544138621913,-0.306228173817439,-0.988962065618379,-0.048798877765963,-0.082746331260166,0.571752766718856,0.299415353478996,0.707189633704019,0.117244174845077,-1.99390532583693,0.867106604859935,-0.452525274062706,0.15585710145057,-0.393093133417247,-0.164537098965192,0.413666439658546,-0.341358177305332,-0.253826280100802,-0.729825420222072,0.362623123277618,0.0238904570148985,-0.407218990548059,0.179231318492119,-0.0872572982404827,-0.0733400801520908,1.98,0
137733,82300.0,0.981952708577754,-0.205293078195016,-0.142136915332888,0.597101486049463,-0.219913273844087,-0.760298992472848,0.454146136650224,-0.162186462038967,-0.0556869476872315,-0.132220915251759,-0.15464190099183,-0.157609991819987,-0.965309644887407,0.738607575944564,1.13922459570345,-0.201054119687299,0.0896959276761638,-1.18031694231073,-0.285507096149809,0.0729624648962524,-0.286968509517988,-1.17957173984042,0.0713521273678197,0.0537529726244246,0.130534806925024,0.156817456751484,-0.0792227105265249,0.0272321876860657,139.95,0
235932,148603.0,-1.02527044642034,1.11313120764829,0.278990969445353,-0.682607522948422,0.407771294149056,-1.12437417051696,0.681500996526011,0.201242705993132,-0.350978498410073,-0.679507821249896,-1.20764316474881,0.198034887491919,0.106301522961283,0.420034821516729,-0.391458892410407,0.0183681963606823,-0.265412214468994,-0.650749562964618,0.0592063851041213,-0.121998120018103,-0.214434138860554,-0.649754043912722,-0.136407795733345,-0.100381067843626,-0.253835939222744,0.182443650299694,0.0915415061353846,0.0649234881439633,1.98,0
183010,125618.0,-1.33902824893411,0.426439078781091,1.10325286425162,-1.17253790000045,1.37735377583822,-0.648103198124414,1.06212141540896,-0.113768462935015,-0.808653959479167,-0.812208166984261,0.504893948333688,1.0537781670392,0.903508804692423,0.0631304721313245,-1.28299704557935,0.355493380533397,-0.996493865524293,-0.238840230468775,0.104291229383501,-0.085113172214497,-0.259343591193573,-0.745314577747366,-0.0389482238880676,-0.473998660470731,0.721576919440107,0.244661985687112,-0.165252042250136,0.0285716884893225,9.99,0
192567,129760.0,-1.10049835342211,0.201258394179822,0.13694392469859,-2.27767540570535,-0.0784401759679151,-1.61267403617794,0.440072004567223,-0.17462578140098,-0.802706815664551,1.21634885902593,1.30353477175548,-0.183578665957251,-0.343698456947904,-0.102596823848456,-1.1088604557864,1.07253957776483,-0.297339876718646,-0.877651651654255,-0.310812872024277,0.305635877013522,0.47359216040333,1.76388485166707,-0.22022867716348,0.597143738221805,-0.377591269919171,-0.231143213739483,0.191701281756261,-0.129292355957345,15.0,0
38014,39213.0,-1.05940884877088,-0.0039104422836373,2.2732108859062,-0.121398353409301,-0.66979958114293,0.394922014726212,-0.267731646988571,0.269173661995573,0.313760209340061,-0.314472594413591,1.33561546193638,0.79071185029274,-0.339147688888745,-0.283732450405028,0.0825910290644711,-0.332628912412278,0.285212870208668,-0.148553100519593,0.96397437203745,-0.193960588275133,0.0253553763126388,0.349637866694665,-0.183203651692562,0.323822588250172,-0.671092795726949,1.03163097038873,-0.0236776558528759,0.0367969047687626,84.95,0
237116,149105.0,-0.894766773488783,1.24639225805399,-0.746215515241492,-0.937647811877859,1.12265159869084,-1.43827828995196,1.57576523751699,-0.838383706405017,0.540027043326159,-0.250768884578555,-0.46846094727642,0.160643754516197,0.9218989417205,-1.63014366624297,-0.0038045565032022,0.290112699168742,-0.174845175214332,0.47782994505206,-1.1430345145166,-0.265357198949795,0.295037978794016,1.24671441285446,-0.0732257250776756,-0.161169354531854,-0.725260361222058,-0.481465725992747,-0.413729180144689,0.165406730997075,29.49,0
256966,157936.0,-1.99960160045057,-1.03097007345002,0.868237358401827,0.159978909198401,1.17580569884783,-0.990404086795604,-0.685854705757231,0.514693219225114,0.056373920060499,-1.07163812635335,-1.50081370185409,0.595907505912696,1.29591216281519,0.243759142194074,1.18529877612739,0.144926263315029,-0.504452084329012,0.494566931743183,0.912768704477751,0.59130621640204,0.133479871242145,-0.35503856343963,-0.0808384568878395,-0.723466007608803,-0.169443315890385,-0.760528326090835,0.0952557361345498,-0.206094254441784,42.69,0
36232,38446.0,1.07380387446853,-0.186612133876825,1.28887299708387,1.29115662012996,-0.959708761856532,0.373231415370782,-0.867614078158051,0.447483888947535,0.721339386447119,0.101486409784109,1.07199205892936,0.182410701752589,-1.90639545035684,0.344228063866896,0.322273160350368,0.215267436629908,-0.213688257143191,0.408540893110642,-0.616782371283576,-0.289685374158434,0.192100148465877,0.646243026555332,-0.0194633708120912,0.201843501280053,0.314843650226548,-0.236405541444998,0.0694357733261926,0.0196872164185926,1.0,0
251442,155348.0,2.09072911841125,-1.03169870287622,-0.463095222339623,-0.95852411139648,-1.04025319415583,-0.368554833573977,-1.01481942507943,0.0113601603450752,-0.176902098755723,0.866201541662348,0.723383889250577,0.278207771482562,0.336553078721456,-0.291452811511411,-0.475164383874583,1.54101811770818,-0.249597570075745,-0.93151832967217,1.02109455537818,0.0439847258919172,0.0030014028915219,-0.0545873793675398,0.31244818136959,-0.358321694142609,-0.490407804193219,-0.487775537918723,0.0048523623330497,-0.048873025139652,34.97,0
128948,78898.0,1.50741912708831,-1.15694527763771,0.0330893518388394,-1.47794927481745,-1.27088041562804,-0.563428080434805,-0.946429417368391,-0.150417712971408,-1.64073809958542,1.45467597671165,-1.39666350708413,-1.68533216188544,-0.350532620512138,-0.14995946171383,0.742289589532274,-0.105732938453161,0.262934305775237,0.361268484191234,0.0661198206553498,-0.291882632527045,-0.258878452458808,-0.478174232244542,-0.089080515060717,-0.503754985009326,0.451826513501712,-0.154708195857624,0.0154859640064275,0.016643185835779,50.0,0
203778,134960.0,-2.03009269733498,0.345846141010262,0.746013710303176,-2.34363369500028,-0.955052922739151,-0.419705969678976,-0.42172724911099,0.864594074368447,-1.05373054511593,-0.422690256382041,-1.64874437770212,-0.588445014500338,0.762575456142144,-0.133922653440188,-0.0337207822989517,2.0518307102947,-0.173950736508124,-1.00700551410494,0.105201817133891,0.173442950146115,9.40695114990259e-05,-0.260096482635482,-0.341504864734166,-0.657791873586769,0.610695535491405,-0.334069183578731,0.23210475114928,-0.0962920961396353,100.0,0
27943,34777.0,-0.853626136286036,1.05270631924209,1.15178642341137,2.76167689947176,0.837806731814749,1.46472035539865,0.194578277369105,0.380863375155816,-1.14511124523769,1.17066379615414,0.75083270083832,0.10132961654156,0.118365546612346,0.301393087392958,2.21883412252821,-1.49617703438204,1.27785304220787,-2.04101090262949,-0.973524625123801,-0.103304905257919,0.219109229516561,0.925824765181646,0.0228817990335434,-0.603623744655976,-0.777002919291425,0.276413415817858,0.0853277170853582,0.162528510646741,41.1,0
270379,164049.0,2.11838717671484,0.273961018894352,-2.1969134819447,0.252406595608141,0.888403943891468,-0.669741262497728,0.273700419172869,-0.307914659743275,0.479266802699645,-0.549221461211542,-0.841640467065758,0.268966338024555,1.10969619589449,-1.08439706896873,0.901548620209906,0.436715106081909,0.124551629279613,0.707394376664747,-0.160404175764744,-0.0845565846416907,0.146522787451752,0.609739220351228,-0.0913154660684343,-0.0154251483486046,0.404526863368851,-0.0944882878153437,-0.0009442075407497,-0.0271460037205009,4.44,0
143414,85334.0,1.39494027222821,-0.725506571365942,0.513857231236903,-0.737259142866584,-1.24325362712923,-0.672043004039717,-0.872506167487671,0.004600515238474,-0.285986637127462,0.653845856836336,-1.00424741766286,-1.77201015465147,-1.64188410492016,0.0881277794905236,1.19541377786671,1.59581502654304,0.0815608385570187,-0.927928731655998,0.673075183856593,-0.0015264933632545,-0.0027459972287877,-0.23530593718512,0.0262289291050978,-0.176054826203944,0.246005609118624,-0.330503846529293,0.0061733504976492,0.018869912413557,25.48,0
116391,74256.0,-2.3614684016782,-2.3579353491452,-1.43596814338603,-0.280178689980883,-3.18762958841781,1.5807686156388,4.24216581192123,0.0637454215205394,0.127713453523571,-2.42380541114307,-1.42732092556104,-0.760051776802586,-1.26488335627736,1.003936878388,1.49768502731896,-1.22670901376182,0.654337607707072,0.509428508577104,1.62793258464194,2.34167370880843,0.770639781556034,0.302460440567571,2.38945641385782,-0.899453759340247,0.622609307183723,-0.426229551599393,-0.335878563178739,0.144048325528551,1153.51,0
84436,60304.0,1.52654739900206,-0.98130092852623,0.643860816247556,-1.44323941803998,-1.46040523251303,-0.486132497021787,-1.14494592646388,-0.20561840808253,-1.81258230048576,1.37738242175417,-0.677841118040472,-0.190173377886461,2.33032017685138,-0.856204706324575,0.694742406240123,-0.0820381246244726,0.0984671357044161,0.266656425203046,-0.266691184979117,-0.188999977838408,-0.0716218904130815,0.283267058233398,-0.0859516554389978,-0.0771782975997897,0.461191556024166,-0.0782115550289356,0.0613291577350592,0.02648092432046,16.5,0
227638,145151.0,-0.328144536296477,0.991142773311455,-0.274628847693208,-0.759902737414251,0.314289670859205,-0.56917827885156,0.565008216325537,0.412399585636983,-0.393661792534328,-0.466988262486245,0.140948643878933,0.64689636240943,-0.264143067891584,0.664809184268554,-1.07011262572298,0.382623824384564,-0.645728395410492,-0.0126453396875883,0.379057318596562,-0.111781754185258,-0.193199131988178,-0.586273170797346,0.091433798686772,-0.511434638016802,-0.437154806969741,0.153475136720628,0.110250280975055,0.019783183950826,17.99,0
96919,66003.0,-0.652054334751747,1.05732402803005,1.50095716408333,1.19890461385721,0.160918023445731,-0.421396254586835,0.584511680842028,-0.0265140757706327,-0.60760219629358,0.156846422425249,0.0995419476679054,0.260899188200546,0.448390083425234,0.189821052942597,1.43173958492873,-0.764589427476254,0.248163036624036,-0.392096605704498,0.142010620786338,0.130505190325066,0.203053344723856,0.820338438737343,0.0021938154768474,0.419124681903714,-0.209145089839025,-0.199791976801182,0.317053445828598,0.207917428516484,6.99,0
3190,2768.0,1.14608396470105,-0.301251328231368,1.19833753556033,0.888407183248883,-1.20895210932127,-0.321013952410004,-0.679278961203022,0.134477176995248,1.10365112231796,-0.214698515330634,-0.933571105533432,-0.173789116452119,-1.10503198660751,-0.173692529716213,0.329092294515081,0.220889734782523,-0.109820871589204,-0.0888562742498028,-0.036461668391046,-0.13740646759928,-0.0944403323074335,-0.175237382399679,0.0289035873800394,0.397879191179723,0.209517262116265,0.318659266409391,0.0059215183390092,0.0279523081788183,27.0,0
225474,144263.0,1.62640587436853,-1.97496575602166,-1.24021995214931,-1.05213605999208,-0.322430549984861,1.76256500195814,-1.11306385667705,0.627593659801542,0.227889901128109,0.639308197775768,0.467000424613287,-0.733742730637522,-2.034919393363,0.185153951528189,-0.0438892531183057,0.598182351241086,0.812729701465696,-2.13850075508943,0.352514337820557,0.21602695274316,-0.0252343021332095,-0.552391786494424,0.284686268233675,-1.02990082077719,-0.766663851908301,-0.506920766516165,-0.0057724379964122,-0.031012527571005,226.2,0
166758,118293.0,2.07139025650246,0.0522136066427136,-2.0614780448631,0.0928518637263992,0.927677665818879,0.0360132409658141,0.0587434354644256,-0.00895881848613,0.29242124000365,-0.219872561894585,0.392433541201068,0.564295747311637,0.131243338660198,-0.693375002297944,-0.382419821439527,0.712467310426805,-0.0413287379992827,0.388061300108175,0.60066411194361,-0.107860643932952,-0.360660457509696,-0.974844378822452,0.218678800145269,-0.451517136050338,-0.188223835504432,0.213250235121086,-0.0658651164795274,-0.0488768394306304,8.99,0
283252,171471.0,-0.434281581137039,1.16176495495014,-0.662497914885209,-0.369126068467385,0.121031184411413,-0.986229473682276,0.969095436767391,0.0569815099504612,-0.176490773768203,-0.45898704050301,-1.09502698849023,0.248553881565444,0.455068485781841,0.625456376831377,0.455838850449481,-0.337923176203965,-0.343070820567365,0.118822010724945,0.0177524471248627,-0.118413019111823,0.423049160859388,1.35918894040298,-0.0022909303775543,-0.121019406632825,-0.740011647875928,-0.216328048729895,0.28417440454315,0.236648503903355,64.99,0
104628,69158.0,-0.981959326278344,0.323008797148432,-0.479489923740401,-2.12350312438135,0.882781347164079,0.360308658667589,0.425773996968799,0.842715055885076,0.274746687339073,-1.44104700914514,1.91779158278636,1.24267144315366,-0.994282790093214,1.28358389256966,0.936582003620096,-1.65735671625152,0.750485718839495,-1.43497485109306,-1.34996365921978,-0.192824144542302,0.415618917246485,1.20503926080023,0.185603358852785,-1.0307619388586,-0.801005544246525,-0.800611159350312,0.403549630287899,0.154468828153986,49.0,0
155911,106781.0,-2.94819615458461,-2.26765655836498,0.0394745996797933,0.372302230663273,2.10424261663188,-2.08152485239788,-0.0884261367933509,0.0977453105111286,1.32730529963955,-0.347399598977304,1.68768931686837,-1.85311838479247,1.17490253656027,1.86086913276759,-1.58250984346457,0.233451772995664,0.112687293514201,0.166736088434495,0.241116678284037,-0.607135568952785,-0.570496991061494,-0.400324114737508,2.77227826681348,-0.0593041182348545,0.0869182107104297,0.155996765309044,0.192845614353084,-0.51990687675445,4.73,0
126459,78011.0,1.09731274477726,0.654744547369097,0.671769608937512,3.03246675972814,-0.35515435845355,-0.63050905542901,0.0548283720536021,-0.0771272066274934,-0.338798882247114,0.0344861019540369,-0.128118730180937,0.340836957224667,0.120718964649359,-1.38714186506142,-0.861849073260854,0.291480336590946,0.913232865387995,-0.238533004288602,-0.994066550120672,-0.120861052502409,-0.0989875188566542,-0.08057220802595,-0.0430164557570831,0.843811294866372,0.565446820378472,0.0433325610539493,0.0244974640409437,0.0530618951588119,11.35,0
275074,166355.0,-1.15958780943268,-0.383962529664362,-0.719225224073963,-2.25732636170453,-0.476395337582153,-0.481136232353478,0.54130702668753,0.314606706210381,-1.24125634300289,0.17313266943723,0.438778209234638,-0.934459484844445,-1.40504008540938,0.634061062532156,-0.88748290941207,1.52868752785647,-0.191070061817818,-0.497956531939964,-0.130977163154878,-0.0818699428131311,0.607162773352546,1.49099684359161,-0.182325848870138,0.739108714795189,-0.421130646075966,-0.1885683178975,0.298062299353639,0.0117999645626617,198.0,0
43593,41570.0,-0.884890938097158,-0.652872296683001,1.84393413740007,-2.08483286621883,-0.413314166658785,1.3523263000355,0.366942985436607,-0.635461483223212,-1.50785528073547,2.97248498431817,0.678586801560866,-1.19659012706362,0.95687692531004,-1.53208956257143,1.07857758632505,-0.686040933827966,-0.161856860299968,0.896354638873923,1.142788502937,0.418643463105302,-0.393897285171912,0.48795691336632,-0.242711798539258,-1.31267157324531,0.355682634828215,0.0887933069860041,-0.136273619697858,-0.57576463072433,114.0,0
253292,156179.0,1.86600431039283,0.111248588841073,-2.00216737306017,2.81796845576691,2.7519523370561,4.4029037293082,-0.498493480611305,1.00519394792394,-0.786419923482256,1.39070547802352,-0.735281389534733,-0.117585913325335,-0.312076703385551,0.200328250153481,-1.10534206698289,0.377483193933491,-0.59051270814863,-0.641691386816706,-1.47430296853121,-0.201550237712281,0.0830351374364581,0.266706121637798,0.107598072566715,0.697555653273665,0.162828854279983,0.116433856351499,-0.0105009046726383,-0.0544577994999543,22.68,0
284409,172416.0,2.23851445207455,-0.309069033411518,-2.04030680444097,-0.82480234051805,0.240248959170338,-0.966249391571088,-0.0792852271400613,-0.404109755374962,-0.755163142302059,0.238620915723859,-0.360962230298066,0.0255635879584969,1.64320642282072,-1.60530149428398,-0.297330737741096,1.06207562445027,1.11899264757396,-1.38981336486918,0.758987077082628,0.127782540021674,-0.0473186451005657,-0.04926679214672,0.149503314503206,0.419864893741942,0.100173604238871,-0.301078407495574,-0.0208482049137791,-0.0283415340643592,15.0,0
69597,53496.0,1.16297922912141,-0.680687773116311,1.39821036567885,0.74423037663639,-1.60997712792654,0.0628937364386878,-1.109041561623,0.26448508022187,-0.351998676875393,0.851435510353884,0.681698301481905,0.398190037576354,-0.770150511640082,-0.107630692053443,-0.61923791209785,-1.19980616811493,-0.126078938888215,1.82551374725914,-0.814215117236674,-0.559541652862294,-0.359326301541138,-0.495033082446707,0.0869224424946455,0.462732339913173,0.199636511172581,-0.420107045310566,0.0833495694493012,0.0363748027788262,29.65,0
44288,41876.0,-0.922155235106135,0.988497203078293,1.04254028508569,-0.753446689841314,-0.235610661198048,-0.478313056775635,0.194110884883705,0.618258336255955,-0.204592634681446,-0.675722271425601,0.311875541352939,0.159035778582874,-1.41603139347471,0.645645160121086,-0.86933096505738,0.466561413587447,-0.417307476333545,0.216335418179634,0.194972632059827,-0.157153654650066,-0.135690968598716,-0.445893639508531,-0.0744015204438141,-0.0019994846957911,-0.224582921093485,0.302100472470634,0.163645233248735,0.101719076811392,1.0,0
281166,169979.0,-0.162987330559018,1.34866827814143,1.27869696175006,4.39825171200028,1.19156341586229,2.07145859805099,0.434192627478571,0.424163926290587,-1.95000816847322,1.19647166768647,-0.702773258045039,-0.235745085453587,0.276630064474826,0.118005885866357,0.512623464545101,-1.62619186629765,1.35270422016141,-1.4944947669187,0.276781746522795,0.0765736450239383,0.25580372775136,1.0987805645171,-0.192878879454406,-0.990829758479524,-0.431666224987556,0.626948710253151,0.241612589326475,0.155786184084068,7.58,0
132809,80120.0,1.21063322892552,-0.0418511313438529,0.939956242042541,1.1466899551315,-0.562040564777735,0.276552747313465,-0.56398547810236,0.132696423597512,0.922034356468448,-0.20597324161504,-1.5088798079013,0.301754308155247,0.359382471370971,-0.445242388491218,0.219222906733039,0.313555070695279,-0.562584925473331,0.188401279836152,0.102888132819903,-0.09464360537066,-0.114986874590788,-0.112299061740983,-0.111197714429815,-0.452818525756002,0.532349177899713,-0.357288721792311,0.0725215200781355,0.030201107989734,9.99,0
223260,143314.0,-1.19832392234982,-0.385880300915632,1.12585112483142,-2.51165721967389,0.252211889352333,0.0555387348314847,0.0191332508314591,0.193899079759767,-0.858648761458624,0.0567209840182508,-0.154650224243967,-1.66705657377912,-2.25687784673614,0.0416953511400342,-0.900123017121011,1.63684778662019,-0.354012047190967,-0.329368744010089,0.579713722114537,-0.150269492289301,0.197674651734691,0.30378163625866,-0.338261177250134,0.156512838406262,0.768921289986709,-0.151888890457857,-0.285206410162957,0.112745336468954,40.0,0
197558,132073.0,-1.30902849758387,-6.03105070290289,-2.27102154958605,1.42574580157665,-2.06846523092868,1.25235235252687,1.37117282519191,-0.153263903439807,1.3798658987751,-1.00401736907714,0.0804157249911283,1.45179213798697,0.57547109265295,-0.0313548234303295,-0.946396735898753,0.341212000762692,-0.534164913833955,0.567883029113283,0.321043590701793,3.30054556484771,0.805231812383501,-1.24842177801263,-1.19971042522523,0.287308298159569,-0.96205555816982,-0.409033471517935,-0.297272166199893,0.251192839639544,1704.0,0
104384,69043.0,-1.31037066646376,0.788845470746455,1.73604751131181,0.188448499983546,0.555023728866566,0.0350102534014906,0.954708073226895,-0.177497883593909,-0.0862735713198553,0.010645574681373,1.18584171385818,0.755058212839551,-0.642506673167399,-0.178795551390735,-1.34449938486577,-0.533500907339088,-0.28657524724023,-0.485652643163787,-0.654127400436844,-0.3039854027527,0.0244393114817906,0.265736498158894,-0.202050807492974,0.214887460548261,0.183617491287711,-0.569570771045931,-0.618334262594589,-0.027567596164914,20.88,0
243259,151857.0,-2.01164830996065,0.172670338804875,-1.40858631113359,0.286769654137057,0.68333761755115,-1.57165116434476,0.426759602284534,0.562375415127533,-0.231695092058305,-2.21461360921865,-0.737531417828015,0.397290276304142,0.33351678000521,-1.55256687749089,-0.56319725574879,0.319494660333702,1.81199018340052,0.492234914977918,-0.351063242644212,-0.1181979258608,0.0093879615205393,-0.288195644416453,-0.174468781853098,-0.220357839506113,0.496697207311665,-0.30044739157784,-0.251146297022332,-0.415458682141752,67.13,0
114155,73357.0,-1.80687176989915,1.27527846162964,1.23535187657503,-1.53191012608291,-0.730804651044225,-0.903003988227859,0.538682601719837,0.187988039361162,0.878105631125178,0.909893908794415,1.21701968131287,-0.252819245621163,-1.93787124403922,0.134569405706778,0.0898088211471551,0.717539528535703,-0.828432959886386,0.223056201110198,-0.578759650478167,0.425600757532177,-0.23903328496508,-0.238306761176874,-0.0356824142749205,0.508478322568247,-0.283114097574564,0.659226324878444,0.219855537874977,-0.0660901557433683,38.42,0
58049,48207.0,1.01155603338144,0.0331755027775856,0.409834697753973,1.25217746374242,-0.271338632146087,-0.336734974128224,0.136643704946233,-0.0639157760614962,-0.0304499494124441,-0.0421655873379853,-0.124390630998413,0.386391725453686,0.21853499437009,0.32673430375574,1.24701297597664,-0.0454429616579515,-0.229629874211537,-0.630073666401398,-0.813775618098339,0.0203095093937906,0.0092778334086503,-0.114316181184282,-0.0489503911223347,0.0716821012859575,0.402296757764772,-0.42909041377338,0.0238227223318335,0.039472921143967,93.0,0
